player_id,date,time,slot,deposit_amount,withdraw_amount,games_played,loyalty_points
8,2023-10-05,17:45:44,S2,42952,47069,26,670.065
8,2023-10-06,08:55:15,S1,15395,3948,70,199.13700000000003
8,2023-10-06,12:50:19,S2,36330,27138,53,518.782
8,2023-10-07,09:19:09,S1,28560,38385,50,487.52500000000003
8,2023-10-07,22:06:36,S2,2138,6821,87,72.885
8,2023-10-08,01:42:53,S1,46500,38352,41,673.1080000000001
8,2023-10-08,22:56:11,S2,42937,47192,99,685.13
8,2023-10-09,04:48:04,S1,7896,16177,88,177.44500000000002
8,2023-10-09,15:39:49,S2,40088,26221,56,557.052
8,2023-10-10,10:15:08,S1,46177,724,23,515.443
8,2023-10-10,22:11:20,S2,47428,47075,57,721.4079999999999
8,2023-10-11,08:09:07,S1,36832,7896,74,451.536
8,2023-10-11,22:17:37,S2,30504,5185,14,359.08400000000006
8,2023-10-12,09:47:47,S1,48911,33236,42,679.3649999999999
8,2023-10-12,14:18:00,S2,29308,8596,8,358.372
8,2023-10-13,01:30:19,S1,27987,12071,100,376.141
8,2023-10-13,18:44:13,S2,36809,20159,78,501.13500000000005
8,2023-10-14,02:40:51,S1,2474,36585,45,216.66500000000002
8,2023-10-14,18:07:36,S2,30319,19549,17,415.10499999999996
8,2023-10-15,10:08:00,S1,4338,29218,100,209.47
8,2023-10-15,15:40:57,S2,238,32589,36,172.52499999999998
8,2023-10-16,05:59:15,S1,24642,3484,12,287.398
8,2023-10-16,13:03:13,S2,18387,15067,17,265.925
8,2023-10-17,02:57:54,S1,46058,4096,17,526.422
8,2023-10-17,17:58:52,S2,33199,46817,54,576.875
8,2023-10-18,07:38:53,S1,6410,46893,25,303.565
8,2023-10-18,23:29:34,S2,1253,24699,93,154.625
8,2023-10-19,03:37:46,S1,7571,26677,86,226.295
8,2023-10-19,13:14:06,S2,38950,31183,78,568.782
8,2023-10-20,08:36:15,S1,1984,12357,76,96.825
8,2023-10-20,21:34:02,S2,42977,44135,78,666.045
8,2023-10-21,07:46:16,S1,49024,4995,88,576.844
8,2023-10-21,18:41:04,S2,25401,16440,12,347.571
8,2023-10-22,04:20:23,S1,19585,994,96,238.611
8,2023-10-22,20:14:01,S2,35554,39669,18,557.485
8,2023-10-23,05:23:58,S1,41155,26793,4,560.6769999999999
8,2023-10-23,23:13:41,S2,6788,24421,50,199.985
8,2023-10-24,03:56:49,S1,4871,24377,48,180.195
8,2023-10-24,23:39:53,S2,3109,29613,42,187.555
8,2023-10-25,04:42:08,S1,8653,34053,6,257.995
8,2023-10-25,16:02:56,S2,36092,21268,10,484.084
8,2023-10-26,01:41:30,S1,30067,31499,27,463.565
8,2023-10-26,22:14:20,S2,13774,32739,73,316.035
8,2023-10-27,01:25:55,S1,49216,37280,68,704.0960000000001
8,2023-10-27,22:51:01,S2,33699,5161,69,405.13300000000004
8,2023-10-28,02:37:23,S1,4907,6282,97,99.88000000000001
8,2023-10-28,22:16:17,S2,48259,47773,42,730.341
8,2023-10-29,11:00:46,S1,27736,11561,7,352.74
8,2023-10-29,13:25:55,S2,7498,35032,8,251.73999999999998
8,2023-10-30,09:44:49,S1,38166,46295,31,619.335
8,2023-10-30,20:48:27,S2,3346,32144,19,197.98000000000002
8,2023-10-31,00:48:29,S1,42392,22370,8,557.392
8,2023-10-31,18:14:10,S2,46955,31843,1,644.077
9,2023-10-01,10:51:59,S1,37404,40715,92,596.015
9,2023-10-01,12:37:18,S2,6749,45221,68,307.19500000000005
9,2023-10-02,07:18:44,S1,34727,36589,24,535.0149999999999
9,2023-10-02,17:11:06,S2,1712,16814,83,117.79000000000002
9,2023-10-03,09:14:35,S1,11117,24396,33,239.75
9,2023-10-03,16:53:20,S2,44102,39077,30,647.43
9,2023-10-04,04:11:48,S1,1853,23328,48,144.77
9,2023-10-04,23:01:29,S2,22911,34829,55,414.255
9,2023-10-05,09:49:10,S1,9618,39782,71,309.29
9,2023-10-05,16:59:49,S2,37848,33559,62,562.964
9,2023-10-06,02:36:24,S1,6940,32862,69,247.51000000000002
9,2023-10-06,12:17:06,S2,3869,46355,74,285.26500000000004
9,2023-10-07,06:15:29,S1,4005,43320,46,265.84999999999997
9,2023-10-07,20:08:04,S2,2047,3726,81,55.3
9,2023-10-08,08:47:31,S1,15522,43607,49,383.055
9,2023-10-08,14:14:38,S2,42910,25772,76,590.2980000000001
9,2023-10-09,10:26:07,S1,21833,35307,49,404.665
9,2023-10-09,17:44:03,S2,9756,1322,70,126.604
9,2023-10-10,02:31:38,S1,26071,1315,86,309.241
9,2023-10-10,20:47:26,S2,34313,20634,28,465.579
9,2023-10-11,02:12:02,S1,20810,19747,96,327.09799999999996
9,2023-10-11,12:47:07,S2,15762,23440,62,287.21999999999997
9,2023-10-12,05:25:56,S1,1971,8019,58,71.405
9,2023-10-12,23:29:29,S2,26850,18156,28,373.574
9,2023-10-13,05:03:16,S1,43144,35909,78,633.82
9,2023-10-13,12:40:28,S2,46123,26876,8,616.457
9,2023-10-14,11:46:00,S1,9915,44741,16,326.055
9,2023-10-14,17:17:55,S2,36071,26818,8,505.65299999999996
9,2023-10-15,05:57:30,S1,18968,11757,93,274.276
9,2023-10-15,23:36:17,S2,16107,48348,5,403.81
9,2023-10-16,06:10:08,S1,20503,35919,98,404.225
9,2023-10-16,20:02:29,S2,10680,5409,99,158.916
9,2023-10-17,08:09:00,S1,30645,4376,1,354.799
9,2023-10-17,20:54:41,S2,40393,24738,4,544.0749999999999
9,2023-10-18,09:51:30,S1,42811,27548,7,582.513
9,2023-10-18,22:34:56,S2,34842,44998,14,576.21
9,2023-10-19,01:45:49,S1,16819,41391,30,381.145
9,2023-10-19,22:02:42,S2,4637,44026,77,281.9
9,2023-10-20,06:23:28,S1,45528,29599,10,621.2040000000001
9,2023-10-20,15:38:32,S2,12239,23037,14,240.375
9,2023-10-21,02:19:12,S1,27229,38992,68,480.85
9,2023-10-21,17:50:00,S2,11264,18360,77,219.84
9,2023-10-22,07:52:42,S1,18995,41401,48,406.55500000000006
9,2023-10-22,14:47:45,S2,22079,33827,20,393.92499999999995
9,2023-10-23,01:53:17,S1,49062,2715,7,551.942
9,2023-10-23,17:06:56,S2,33795,4208,53,399.177
9,2023-10-24,10:30:51,S1,30070,27165,17,442.8299999999999
9,2023-10-24,16:49:56,S2,3245,35638,91,228.83999999999997
9,2023-10-25,07:26:30,S1,6261,39827,7,263.145
9,2023-10-25,20:08:40,S2,25782,4342,26,306.16999999999996
9,2023-10-26,06:03:57,S1,21047,47669,17,452.215
9,2023-10-26,20:37:28,S2,28457,12002,85,378.03499999999997
9,2023-10-27,11:04:59,S1,36548,40054,7,567.15
9,2023-10-27,19:55:05,S2,33850,23503,66,479.56199999999995
9,2023-10-28,04:58:30,S1,9314,37973,9,284.805
9,2023-10-28,17:49:13,S2,42937,22507,34,569.1349999999999
9,2023-10-29,09:13:09,S1,10189,38633,89,312.855
9,2023-10-29,15:00:51,S2,42974,6110,81,513.354
9,2023-10-30,01:18:28,S1,46618,43491,98,706.362
9,2023-10-30,21:17:23,S2,49817,32347,19,681.175
9,2023-10-31,10:02:11,S1,47732,48608,74,735.16
9,2023-10-31,20:15:25,S2,27706,348,48,315.75800000000004
10,2023-10-01,11:03:58,S1,40565,41222,9,613.56
10,2023-10-01,22:34:01,S2,10933,32258,80,286.62
10,2023-10-02,05:34:13,S1,5175,41629,14,262.695
10,2023-10-02,18:38:32,S2,29253,10961,41,373.827
10,2023-10-03,06:22:00,S1,40477,11025,72,503.74699999999996
10,2023-10-03,18:27:23,S2,37721,21744,77,517.3069999999999
10,2023-10-04,10:11:08,S1,31737,13653,55,414.719
10,2023-10-04,17:05:44,S2,13056,12803,38,202.42799999999997
10,2023-10-05,01:32:02,S1,21805,1390,45,254.415
10,2023-10-05,12:40:07,S2,7249,12261,22,138.195
10,2023-10-06,09:31:11,S1,3859,3935,58,69.86500000000001
10,2023-10-06,21:48:24,S2,16341,8865,53,225.811
10,2023-10-07,03:48:46,S1,1534,12109,34,82.685
10,2023-10-07,13:35:03,S2,16337,32798,47,336.76
10,2023-10-08,09:01:49,S1,48675,14776,69,608.329
10,2023-10-08,16:48:39,S2,30504,27566,62,458.20799999999997
10,2023-10-09,02:38:01,S1,39806,26843,28,550.838
10,2023-10-09,14:12:30,S2,30802,23234,32,438.15799999999996
10,2023-10-10,00:58:59,S1,8176,37368,69,282.40000000000003
10,2023-10-10,19:43:14,S2,40605,36640,21,597.4150000000001
10,2023-10-11,05:38:06,S1,32840,8978,45,406.15200000000004
10,2023-10-11,12:44:12,S2,5784,48422,48,309.55000000000007
10,2023-10-12,09:23:43,S1,13804,4974,7,173.14000000000001
10,2023-10-12,21:57:29,S2,526,44484,91,245.88
10,2023-10-13,05:18:46,S1,3588,37125,75,236.505
10,2023-10-13,13:29:58,S2,39917,43310,72,630.12
10,2023-10-14,11:55:43,S1,38200,25464,77,537.456
10,2023-10-14,13:58:06,S2,30113,505,86,350.46299999999997
10,2023-10-15,00:01:09,S1,7203,40028,3,272.77000000000004
10,2023-10-15,14:01:41,S2,24333,49744,80,508.05
10,2023-10-16,07:01:43,S1,28073,41237,37,494.315
10,2023-10-16,17:48:08,S2,45681,2669,1,513.367
10,2023-10-17,04:35:21,S1,6507,16164,38,153.49
10,2023-10-17,20:21:19,S2,30957,19212,44,426.175
10,2023-10-18,07:11:10,S1,1633,47488,9,255.57000000000002
10,2023-10-18,15:45:49,S2,48677,45506,15,720.471
10,2023-10-19,00:15:17,S1,20799,49349,59,466.535
10,2023-10-19,17:32:04,S2,3869,38559,58,243.085
10,2023-10-20,09:16:33,S1,19384,35181,71,383.945
10,2023-10-20,21:05:57,S2,22410,10220,2,287.78999999999996
10,2023-10-21,08:45:52,S1,42354,5772,68,502.58200000000005
10,2023-10-21,14:03:50,S2,34636,40516,63,561.5400000000001
10,2023-10-22,08:16:08,S1,41222,16346,55,529.826
10,2023-10-22,16:34:52,S2,16423,33817,10,335.315
10,2023-10-23,04:45:53,S1,12417,14426,51,206.5
10,2023-10-23,22:25:01,S2,10074,41330,58,318.99
10,2023-10-24,04:56:01,S1,11046,46626,28,349.19000000000005
10,2023-10-24,18:38:20,S2,39829,28014,44,558.975
10,2023-10-25,00:20:28,S1,10728,39827,17,309.81499999999994
10,2023-10-25,19:49:49,S2,3026,26455,79,178.335
10,2023-10-26,05:40:51,S1,21896,31240,67,388.56
10,2023-10-26,17:00:29,S2,28063,34296,7,453.51
10,2023-10-27,09:08:09,S1,20463,48139,45,454.325
10,2023-10-27,18:21:23,S2,3592,8366,3,78.35
10,2023-10-28,05:06:53,S1,22433,41947,19,437.86500000000007
10,2023-10-28,17:43:48,S2,18375,10636,60,256.669
10,2023-10-29,09:21:46,S1,15329,41567,22,365.525
10,2023-10-29,16:09:38,S2,39966,18645,52,524.606
10,2023-10-30,03:51:03,S1,6324,24147,51,194.17499999999998
10,2023-10-30,21:55:55,S2,29404,10343,98,384.416
10,2023-10-31,05:18:23,S1,37188,3532,11,425.396
10,2023-10-31,16:16:29,S2,8321,10718,60,148.8
11,2023-10-01,10:22:24,S1,6541,44054,40,293.68
11,2023-10-01,18:51:12,S2,43565,10501,87,538.619
11,2023-10-02,01:06:33,S1,38133,14650,35,485.063
11,2023-10-02,14:36:58,S2,9882,4903,44,137.11400000000003
11,2023-10-03,01:03:14,S1,4735,13945,75,132.07500000000002
11,2023-10-03,12:25:16,S2,38921,35164,51,578.987
11,2023-10-04,03:08:19,S1,10756,4780,38,145.036
11,2023-10-04,16:46:02,S2,33893,44070,79,575.0799999999999
11,2023-10-05,00:20:01,S1,49241,9296,36,586.0350000000001
11,2023-10-05,19:43:36,S2,15666,41367,85,380.495
11,2023-10-06,00:41:56,S1,38457,28837,54,549.175
11,2023-10-06,13:06:35,S2,6679,33646,6,236.21999999999997
11,2023-10-07,09:39:29,S1,8069,38263,10,274.005
11,2023-10-07,14:36:25,S2,2057,48804,42,272.99
11,2023-10-08,01:07:40,S1,6433,24239,99,205.32500000000002
11,2023-10-08,13:29:19,S2,33635,39626,70,548.48
11,2023-10-09,02:39:09,S1,4363,14343,63,127.945
11,2023-10-09,13:17:08,S2,46346,14130,52,576.726
11,2023-10-10,11:29:45,S1,23911,13774,76,333.317
11,2023-10-10,12:58:50,S2,24746,31726,85,423.09000000000003
11,2023-10-11,09:48:27,S1,41377,13167,35,514.815
11,2023-10-11,21:24:14,S2,14271,23375,79,275.38500000000005
11,2023-10-12,08:27:24,S1,16029,38775,85,371.16499999999996
11,2023-10-12,12:28:23,S2,9887,31994,88,276.44000000000005
11,2023-10-13,02:48:17,S1,27239,37864,50,471.71
11,2023-10-13,18:40:47,S2,39554,34253,15,575.1060000000001
11,2023-10-14,04:29:46,S1,38473,5153,60,455.815
11,2023-10-14,19:36:46,S2,33999,21631,56,471.71299999999997
11,2023-10-15,00:51:52,S1,13247,1333,94,169.849
11,2023-10-15,17:29:30,S2,24787,19086,61,361.201
11,2023-10-16,04:20:00,S1,17325,35746,78,367.58000000000004
11,2023-10-16,19:38:57,S2,2903,3621,65,60.135000000000005
11,2023-10-17,08:36:40,S1,11873,46639,57,363.325
11,2023-10-17,17:31:40,S2,34257,3538,87,408.37899999999996
11,2023-10-18,02:16:03,S1,36174,29498,86,533.1060000000001
11,2023-10-18,17:41:24,S2,14544,2247,91,187.172
11,2023-10-19,02:30:52,S1,2303,48791,42,275.385
11,2023-10-19,16:20:27,S2,22875,8794,98,306.40100000000007
11,2023-10-20,06:28:13,S1,9570,48307,87,354.635
11,2023-10-20,14:19:44,S2,23494,33041,87,417.54499999999996
11,2023-10-21,00:25:57,S1,29479,47802,93,552.4
11,2023-10-21,19:21:26,S2,45463,20890,92,602.053
11,2023-10-22,00:50:46,S1,12206,5404,14,158.68200000000002
11,2023-10-22,22:32:34,S2,44586,9765,88,547.106
11,2023-10-23,05:52:50,S1,28787,36539,52,480.965
11,2023-10-23,23:13:12,S2,42097,7899,56,505.863
11,2023-10-24,04:36:17,S1,3841,38091,19,232.66500000000002
11,2023-10-24,23:35:55,S2,18567,18871,33,286.62500000000006
11,2023-10-25,09:14:54,S1,758,25950,37,144.73000000000002
11,2023-10-25,13:51:16,S2,39521,10720,86,494.81100000000004
11,2023-10-26,11:15:32,S1,29051,21210,94,423.201
11,2023-10-26,12:24:15,S2,33129,24071,57,472.103
11,2023-10-27,06:02:48,S1,41777,2846,92,489.33099999999996
11,2023-10-27,13:00:00,S2,36088,42721,69,588.285
11,2023-10-28,09:37:29,S1,23793,22872,62,365.611
11,2023-10-28,22:41:04,S2,31999,17658,9,424.42100000000005
11,2023-10-29,08:19:17,S1,44181,16495,1,552.171
11,2023-10-29,20:55:59,S2,28359,6651,26,343.75300000000004
11,2023-10-30,04:58:58,S1,28063,22729,39,407.409
11,2023-10-30,19:38:36,S2,31034,24975,17,444.67400000000004
11,2023-10-31,09:35:07,S1,11209,13016,60,189.17000000000002
11,2023-10-31,17:15:20,S2,34309,38544,93,554.4100000000001
12,2023-10-01,06:47:56,S1,26862,23479,10,391.39799999999997
12,2023-10-01,20:39:39,S2,31746,4305,32,372.8259999999999
12,2023-10-02,10:10:25,S1,31754,17637,10,421.84200000000004
12,2023-10-02,20:11:06,S2,4365,15881,60,135.055
12,2023-10-03,04:51:09,S1,41570,18198,45,539.062
12,2023-10-03,17:01:48,S2,22523,17603,28,323.76500000000004
12,2023-10-04,11:32:03,S1,8107,37287,66,280.705
12,2023-10-04,15:29:41,S2,36159,24595,90,514.129
12,2023-10-05,05:10:32,S1,37592,8792,2,449.08
12,2023-10-05,13:46:39,S2,34081,42593,66,566.975
12,2023-10-06,06:02:37,S1,32311,47240,53,569.9100000000001
12,2023-10-06,21:49:21,S2,37887,45320,17,608.87
12,2023-10-07,11:13:42,S1,43503,18689,54,564.0889999999999
12,2023-10-07,20:38:25,S2,19602,47976,62,448.29999999999995
12,2023-10-08,04:47:04,S1,13286,43199,85,365.855
12,2023-10-08,14:18:57,S2,14494,33441,90,330.145
12,2023-10-09,08:30:27,S1,19906,10791,82,278.53
12,2023-10-09,22:59:46,S2,36865,45550,45,605.4000000000001
12,2023-10-10,09:37:11,S1,34045,6462,86,417.543
12,2023-10-10,19:19:00,S2,35674,45998,43,595.33
12,2023-10-11,01:47:59,S1,45232,27240,97,625.9119999999999
12,2023-10-11,14:08:47,S2,12977,42517,30,348.355
12,2023-10-12,08:35:02,S1,8150,26971,34,223.155
12,2023-10-12,12:01:35,S2,27015,30001,70,434.155
12,2023-10-13,00:39:09,S1,35213,23722,2,482.631
12,2023-10-13,19:14:10,S2,24722,15024,95,351.038
12,2023-10-14,01:56:49,S1,15752,45772,27,391.78
12,2023-10-14,17:22:36,S2,12217,30194,38,280.74
12,2023-10-15,05:43:24,S1,7932,44871,95,322.675
12,2023-10-15,22:12:23,S2,11856,49263,64,377.675
12,2023-10-16,03:22:56,S1,28327,19377,29,394.905
12,2023-10-16,12:05:52,S2,29272,34916,50,477.30000000000007
12,2023-10-17,03:24:48,S1,9870,18078,71,203.29
12,2023-10-17,19:05:02,S2,25050,20300,52,367.15
12,2023-10-18,06:59:31,S1,24847,17521,83,360.00100000000003
12,2023-10-18,21:18:36,S2,18198,32453,14,347.045
12,2023-10-19,03:12:13,S1,35541,32186,54,530.495
12,2023-10-19,19:00:11,S2,44352,12543,7,539.444
12,2023-10-20,07:34:23,S1,28267,47473,72,534.4350000000001
12,2023-10-20,16:48:47,S2,1331,6621,67,59.815000000000005
12,2023-10-21,02:07:05,S1,39621,15515,93,516.4910000000001
12,2023-10-21,18:07:04,S2,30552,13453,56,401.08399999999995
12,2023-10-22,09:12:58,S1,23302,10550,10,300.522
12,2023-10-22,16:33:34,S2,39605,8002,25,472.663
12,2023-10-23,00:31:10,S1,12168,26235,52,263.255
12,2023-10-23,19:22:05,S2,3609,37955,95,244.865
12,2023-10-24,03:10:03,S1,36721,29828,59,535.043
12,2023-10-24,23:32:24,S2,6325,19904,59,174.57
12,2023-10-25,08:42:45,S1,43608,48298,50,687.5699999999999
12,2023-10-25,23:04:23,S2,18932,8783,53,253.98399999999998
12,2023-10-26,03:30:23,S1,46336,36973,58,669.1880000000001
12,2023-10-26,21:43:14,S2,42465,11444,8,514.491
12,2023-10-27,11:41:57,S1,45200,5241,64,530.9639999999999
12,2023-10-27,20:26:09,S2,22557,42783,21,443.685
12,2023-10-28,08:04:29,S1,16639,6390,77,223.989
12,2023-10-28,21:44:56,S2,34692,16841,45,457.976
12,2023-10-29,10:33:40,S1,30423,17763,76,420.90500000000003
12,2023-10-29,14:37:09,S2,33270,15486,69,441.714
12,2023-10-30,05:24:30,S1,46853,30107,22,640.211
12,2023-10-30,12:06:39,S2,40808,38906,26,609.7120000000001
12,2023-10-31,02:41:51,S1,5332,5335,8,81.595
12,2023-10-31,18:14:10,S2,39714,39775,9,597.8149999999999
13,2023-10-01,10:17:13,S1,18121,10399,63,253.52700000000002
13,2023-10-01,18:19:26,S2,17447,23741,53,303.77500000000003
13,2023-10-02,11:26:57,S1,35948,39156,97,574.66
13,2023-10-02,20:07:38,S2,30466,22347,50,434.514
13,2023-10-03,01:28:10,S1,43434,9720,15,519.654
13,2023-10-03,23:35:07,S2,37893,22494,90,524.799
13,2023-10-04,03:22:28,S1,2384,49128,41,277.68
13,2023-10-04,12:08:29,S2,16262,49694,64,423.89000000000004
13,2023-10-05,06:13:34,S1,42133,37402,5,614.0709999999999
13,2023-10-05,21:17:28,S2,26682,10016,76,348.76599999999996
13,2023-10-06,11:16:06,S1,16333,10860,87,240.50300000000004
13,2023-10-06,13:23:29,S2,47212,30049,42,647.928
13,2023-10-07,04:14:53,S1,40444,25040,25,550.044
13,2023-10-07,21:55:44,S2,22920,42899,36,450.89500000000004
13,2023-10-08,05:12:52,S1,7170,39731,95,289.355
13,2023-10-08,16:15:06,S2,29270,14940,97,401.12999999999994
13,2023-10-09,07:03:05,S1,36704,31212,77,543.992
13,2023-10-09,19:52:11,S2,28981,29650,66,451.26
13,2023-10-10,06:52:19,S1,22470,44660,31,454.2
13,2023-10-10,13:16:28,S2,3878,35949,84,235.32500000000002
13,2023-10-11,04:43:21,S1,5968,32611,95,241.735
13,2023-10-11,21:39:22,S2,30305,21230,26,423.475
13,2023-10-12,00:13:28,S1,14085,14453,65,226.115
13,2023-10-12,23:06:20,S2,17363,3776,14,208.897
13,2023-10-13,03:07:28,S1,29149,41732,6,501.34999999999997
13,2023-10-13,13:59:10,S2,36722,49809,80,632.2650000000001
13,2023-10-14,07:49:34,S1,23248,34685,96,425.105
13,2023-10-14,14:18:15,S2,1278,12058,64,85.86999999999999
13,2023-10-15,06:36:07,S1,46657,35290,70,668.387
13,2023-10-15,12:41:13,S2,44666,24785,71,604.666
13,2023-10-16,10:35:49,S1,11293,39564,74,325.55
13,2023-10-16,13:13:14,S2,34697,5849,4,405.86300000000006
13,2023-10-17,02:18:19,S1,27316,42016,96,502.44
13,2023-10-17,14:17:08,S2,37236,25190,5,511.356
13,2023-10-18,03:59:16,S1,26508,16831,33,365.51200000000006
13,2023-10-18,20:11:34,S2,33887,9408,58,421.98900000000003
13,2023-10-19,07:52:04,S1,27197,10032,49,349.0950000000001
13,2023-10-19,22:39:15,S2,21426,16383,44,310.01800000000003
13,2023-10-20,00:45:56,S1,17637,41383,49,393.085
13,2023-10-20,17:10:12,S2,12903,33818,55,309.12
13,2023-10-21,02:05:11,S1,30468,2740,35,353.108
13,2023-10-21,14:55:36,S2,38530,47012,17,623.76
13,2023-10-22,02:20:08,S1,29057,9239,87,373.98299999999995
13,2023-10-22,18:04:58,S2,11956,8043,86,180.888
13,2023-10-23,03:51:43,S1,8146,39327,55,289.095
13,2023-10-23,17:26:22,S2,36740,28765,66,532.4000000000001
13,2023-10-24,03:08:10,S1,9281,31618,55,261.9
13,2023-10-24,17:48:06,S2,8463,33820,32,260.13
13,2023-10-25,07:25:18,S1,3363,5772,47,71.89
13,2023-10-25,20:04:12,S2,27978,41205,64,498.6050000000001
13,2023-10-26,10:40:51,S1,36218,15238,61,471.55
13,2023-10-26,13:53:56,S2,3443,11845,72,108.055
13,2023-10-27,01:31:02,S1,48326,38223,42,692.8779999999999
13,2023-10-27,17:48:07,S2,2000,20348,17,125.14000000000001
13,2023-10-28,00:31:28,S1,29654,34719,7,471.53499999999997
13,2023-10-28,16:19:23,S2,23801,1305,45,276.031
13,2023-10-29,00:05:12,S1,38857,28431,27,546.551
13,2023-10-29,19:08:02,S2,3483,32895,99,219.10500000000002
13,2023-10-30,08:08:00,S1,32210,36266,82,519.83
13,2023-10-30,12:41:50,S2,25788,26375,9,391.555
13,2023-10-31,10:43:09,S1,29901,14812,75,403.159
13,2023-10-31,15:19:30,S2,49705,32502,48,686.3629999999999
14,2023-10-01,07:36:00,S1,5223,33432,84,236.19
14,2023-10-01,20:04:54,S2,20001,22973,6,316.075
14,2023-10-02,06:28:06,S1,20202,40802,67,419.42999999999995
14,2023-10-02,15:13:03,S2,47400,43361,90,712.844
14,2023-10-03,05:07:39,S1,15591,38457,35,355.195
14,2023-10-03,23:25:49,S2,15409,18096,18,248.17
14,2023-10-04,08:07:57,S1,22579,23553,26,348.755
14,2023-10-04,12:19:52,S2,29708,31666,76,470.60999999999996
14,2023-10-05,11:04:56,S1,33324,9424,50,414.26
14,2023-10-05,14:27:55,S2,3926,35617,59,229.145
14,2023-10-06,04:50:44,S1,12296,34062,64,306.07
14,2023-10-06,16:21:22,S2,33553,22873,61,472.77500000000003
14,2023-10-07,06:46:46,S1,19127,40772,96,414.33
14,2023-10-07,15:37:45,S2,13122,27018,92,284.71
14,2023-10-08,10:48:53,S1,2678,19376,40,131.66
14,2023-10-08,20:57:09,S2,9840,4245,93,143.82
14,2023-10-09,09:51:02,S1,30929,41836,99,538.27
14,2023-10-09,13:41:18,S2,7398,22950,52,199.13000000000002
14,2023-10-10,10:06:28,S1,30198,38068,19,496.12000000000006
14,2023-10-10,20:23:10,S2,20121,30190,25,357.16
14,2023-10-11,05:18:55,S1,45340,6556,87,542.364
14,2023-10-11,12:27:23,S2,18224,42116,19,396.62000000000006
14,2023-10-12,08:17:46,S1,19113,32221,8,353.83500000000004
14,2023-10-12,21:34:04,S2,13343,31077,27,294.215
14,2023-10-13,03:26:34,S1,25666,43134,24,477.13000000000005
14,2023-10-13,19:11:02,S2,16124,5246,19,202.14800000000002
14,2023-10-14,02:55:34,S1,4040,28164,67,194.62
14,2023-10-14,13:02:11,S2,19685,8281,9,251.459
14,2023-10-15,09:59:35,S1,14157,31416,57,310.04999999999995
14,2023-10-15,17:44:57,S2,18161,23469,35,305.95500000000004
14,2023-10-16,00:55:35,S1,32695,36267,19,512.0849999999999
14,2023-10-16,23:06:06,S2,27415,10550,77,359.165
14,2023-10-17,08:10:28,S1,108,48170,46,251.13
14,2023-10-17,20:21:31,S2,1380,24657,64,149.88500000000002
14,2023-10-18,04:58:32,S1,14538,659,3,163.15399999999997
14,2023-10-18,12:13:52,S2,6524,4141,55,99.32799999999999
14,2023-10-19,07:34:17,S1,45324,29333,27,621.2959999999999
14,2023-10-19,23:05:23,S2,35888,24060,94,509.808
14,2023-10-20,07:17:33,S1,16790,8463,75,233.542
14,2023-10-20,18:44:43,S2,20843,4208,23,250.70499999999998
14,2023-10-21,04:22:00,S1,2341,43335,73,254.685
14,2023-10-21,23:56:03,S2,41058,5822,86,492.126
14,2023-10-22,03:43:09,S1,12916,39399,77,341.55499999999995
14,2023-10-22,22:39:47,S2,18268,17875,82,288.84799999999996
14,2023-10-23,06:32:02,S1,47996,237,93,547.504
14,2023-10-23,21:16:54,S2,3440,30214,87,202.87
14,2023-10-24,05:40:05,S1,13525,38770,28,334.70000000000005
14,2023-10-24,12:44:11,S2,33065,6129,42,396.631
14,2023-10-25,10:44:22,S1,10033,44188,1,321.46999999999997
